created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Jun 28 15:08:00 +0000 2023;1674072161546387456;"From '19 to '21, David Grusch was the representative of the NRO to the Unidentified Aerial Phenomena Task Force. From late '21 to July '22, he was the co-lead for UAP analysis at the NGA and its representative to the task force. He assisted in drafting the '23 NDAA.  #ufotwitter";4;18;79;418;en;1052935336555208704;1674072161546387456;mintyhyperspace;https://twitter.com/mintyhyperspace/status/1674072161546387456
Wed Jun 28 05:55:07 +0000 2023;1673933024692502528;"Ask yourself this question: if you were @LueElizondo or David Grusch, would you put yourself, your reputation, your future, potentially your family‘s future on the line? You might say yes behind the comfort of your keyboard, but when it came to the crunch, would you really?";4;61;20;274;en;969849890082885632;1673933024692502528;Borders750;https://twitter.com/Borders750/status/1673933024692502528
Wed Jun 28 05:01:31 +0000 2023;1673919534414331904;"How quiet the splenetic debunker sceptics and dismissive mainstream media commentators have become since Senators @gillibrandny &amp  @marcorubio &amp  @RepGallagher confirmed they are taking David Grusch and other 'first-hand' whistleblower insider #UAP allegations v seriously";11;110;215;1328;en;2346524875;1673919534414331904;rosscoulthart;https://twitter.com/rosscoulthart/status/1673919534414331904
Wed Jun 28 03:26:02 +0000 2023;1673895505796153344;"Great Qs from @BrianEntin @NewsNation in this interview on the implications of what is a growing bipartisan push in Congress by Senators @gillibrandny @marcorubio &amp  Reps. @RepGallagher @timburchett for David Grusch and other witnesses to be heard.";6;46;157;743;en;2346524875;1673895505796153344;rosscoulthart;https://twitter.com/rosscoulthart/status/1673895505796153344
Wed Jun 28 02:49:43 +0000 2023;1673886365635805186;"Ross Coulthart says other UFO whistleblowers are “waiting in the wings” and watching how Congress handles David Grusch’s allegations.  #ufotwitter #uaptwitter #ufos https://t.co/fkZJIkZ9Js";25;42;228;1000;en;4874646887;1673886365635805186;tinyklaus;https://twitter.com/tinyklaus/status/1673886365635805186
Wed Jun 28 00:46:27 +0000 2023;1673855344861401088;"Excellent analysis from respected intelligence commentator @matthew_pines acknowledging a sea-change in Congress’ attitude to the #UAP issue. Bipartisan political leaders are now clearly taking the claims of David Grusch extremely seriously. Open hearings imminent.";2;32;101;588;en;2346524875;1673855344861401088;rosscoulthart;https://twitter.com/rosscoulthart/status/1673855344861401088
Wed Jun 28 00:22:15 +0000 2023;1673849255080108032;"Given how credible Ross Coulthart's sources have been in regards to the UFO whistleblower David Grusch claims, this statement by Ross regarding UFOs as future humans... something to revisit again:  "I'm being told this [UFO phenomenon] is future humans. I'm being told that what… https://t.co/jWWMLUKVj7";20;218;115;764;en;1449570612;1673849255080108032;planethunter56;https://twitter.com/planethunter56/status/1673849255080108032
Tue Jun 27 22:02:39 +0000 2023;1673814122259968000;"Sen. Gillibrand to @MattLaslo: "We’re trying to schedule a meeting with [David Grusch]... And then we are also going to try to schedule meetings with the people he mentions in his whistleblowing complaint...it’s extremely layered, because the allegations are very serious.”";4;12;113;491;en;1311271206;1673814122259968000;ddeanjohnson;https://twitter.com/ddeanjohnson/status/1673814122259968000
Tue Jun 27 21:32:25 +0000 2023;1673806515885715456;""Sen. Kirsten Gillibrand (D-NY) is working on scheduling hearings with UAP whistleblower David Grusch, along with the current or former government officials who seem to corroborate some of his claims.  https://t.co/30V8m8js7h  Gillibrand says they’ll be open to the public, if…";16;50;132;763;en;71320740;1673806515885715456;blackvaultcom;https://twitter.com/blackvaultcom/status/1673806515885715456
Tue Jun 27 20:32:28 +0000 2023;1673791428411940867;"Sen. Kirsten Gillibrand (D-NY) is working on scheduling hearings with UAP whistleblower David Grusch, along with the current or former government officials who seem to corroborate some of his claims.  Gillibrand says they’ll be open to the public, if Grusch agrees to allow… https://t.co/R5Hg6zCm1r";9;22;103;456;en;21799800;1673791428411940867;MikeColangelo;https://twitter.com/MikeColangelo/status/1673791428411940867
Tue Jun 27 20:20:25 +0000 2023;1673788395368185856;"NEW: Gillibrand scheduling hearings with UAP (UFO) 🛸whistleblower David Grusch  https://t.co/c9enzsNdtI";53;50;240;907;en;26607712;1673788395368185856;MattLaslo;https://twitter.com/MattLaslo/status/1673788395368185856
Tue Jun 27 19:07:47 +0000 2023;1673770117040054275;"Here is the first 20 minutes of the Rep. Mike Gallagher interview on the The Pat McAfee Show. They talk about the new UAP whistleblower laws, David Grusch and Mike Gallagher also talks about the other whistleblowers who have already come forward.  Later in the interview (not in… https://t.co/jektSflfp0";20;33;120;479;en;21799800;1673770117040054275;MikeColangelo;https://twitter.com/MikeColangelo/status/1673770117040054275
Tue Jun 27 17:59:27 +0000 2023;1673752919601197056;"BIG BREAKING  Rubio: UFO Whistleblower, David Grusch, NOT THE ONLY ONE. More To Come: ... https://t.co/9hiKvLNUdT via @YouTube";0;0;3;24;en;36464659;1673752919601197056;Docneuroeo;https://twitter.com/Docneuroeo/status/1673752919601197056
Tue Jun 27 14:34:33 +0000 2023;1673701353082982405;"Lue Elizondo - Former Director of the Pentagon's secret UFO program, explains why UFO's have been kept a secret from the public since WW2. 🛸📷 #ufotwitter #ufo #DavidGrusch https://t.co/Y5KPdDdirM";22;126;196;900;en;1331003855325171714;1673701353082982405;ADelarge60;https://twitter.com/ADelarge60/status/1673701353082982405
Tue Jun 27 12:47:05 +0000 2023;1673674308592205826;"Sen. @Marcorubio exclusively to NewsNation -UFO whistleblower David Grusch is just one of many with high clearance, in high government positions to come forward privately with info about recovered UAPs. And unlike Grusch, many others have had first-hand knowledge";2;17;53;270;en;188153881;1673674308592205826;JoeKhalilTV;https://twitter.com/JoeKhalilTV/status/1673674308592205826
Tue Jun 27 11:45:23 +0000 2023;1673658780851077127;"UFO whistleblower David Grusch is not the only high-level government official to come forward with such claims, according to Sen. Marco Rubio. NewsNation's @JoeKhalilTV breaks down what he learned when speaking with Rubio.  More: https://t.co/0dk8wsuoEh #Banfield https://t.co/0B1UmtOkGP";19;28;117;509;en;1217198127591186437;1673658780851077127;NewsNation;https://twitter.com/NewsNation/status/1673658780851077127
Tue Jun 27 11:00:29 +0000 2023;1673647484521025536;"As David Grusch told me in our @NewsNation interview, people have been hurt, threatened and, he suspects, murdered to protect this #UAP secret. If true: a major scandal demanding public inquiry and media and Congressional scrutiny. More @Coulthart_Zabel https://t.co/W8U9efLLl7";7;44;130;660;en;2346524875;1673647484521025536;rosscoulthart;https://twitter.com/rosscoulthart/status/1673647484521025536
Tue Jun 27 05:32:01 +0000 2023;1673564821466513408;"This @Forbes story will not age well, especially after Senator @marcorubio confirmed other whistleblowers backed Grusch's claims. Still time to do the work and dig:   Claims Made By ‘UFO Whistleblower’ David Grusch Are Pure Science Fiction via @forbes https://t.co/cHYXqLAK9M";6;102;79;832;en;2346524875;1673564821466513408;rosscoulthart;https://twitter.com/rosscoulthart/status/1673564821466513408
Tue Jun 27 03:35:04 +0000 2023;1673535389129412608;"Ross Coulthart talks about his investigative work in regards to non-human intelligence, his conversations with government and military officials, comments from former United States Air Force (USAF) officer and former intelligence official David Grusch…  https://t.co/qAJQ5Xt8pb";1;3;9;37;en;1525257959965487104;1673535389129412608;BrianJo78940026;https://twitter.com/BrianJo78940026/status/1673535389129412608
Tue Jun 27 03:16:02 +0000 2023;1673530600194703361;"Great to get a solid 20+ mins answering some great Qs on David Grusch and the evidence for non-human intelligence behind #UAPs from Cleveland's top radio station 92.3 The Fan. Where's the rest of the media on this major breaking story?:   https://t.co/B0hcAEX9gB via @923TheFan";5;21;74;382;en;2346524875;1673530600194703361;rosscoulthart;https://twitter.com/rosscoulthart/status/1673530600194703361
Tue Jun 27 03:12:34 +0000 2023;1673529728089849861;"Senator Marco Rubio tells @JoeKhalilTV government officials with “high clearances” and firsthand knowledge have come forward to the intelligence committee with claims similar to what David Grusch has said regarding UFOs. https://t.co/rkviIMLRdz";3;36;76;360;en;566445645;1673529728089849861;BrianEntin;https://twitter.com/BrianEntin/status/1673529728089849861
Tue Jun 27 03:02:01 +0000 2023;1673527074424868865;"I spoke with a TRUSTED individual tonight who said Senator Rubio had met with 1st hand witnesses who backed up claims from David Grusch. Things are really heating up! Going back to D.C. soon.";21;95;340;2190;en;52962264;1673527074424868865;jamescfox;https://twitter.com/jamescfox/status/1673527074424868865
Tue Jun 27 02:18:43 +0000 2023;1673516178143318016;"Major development: @marcorubio ViceChairman of the Senate Select Committee on Intelligence confirms multiple other whistleblowers other than David Grusch have come forward with firsthand knowledge of #UAP crash retrievals, many with high level clearances. He pledges investigation";13;60;339;1569;en;2346524875;1673516178143318016;rosscoulthart;https://twitter.com/rosscoulthart/status/1673516178143318016
Tue Jun 27 02:16:30 +0000 2023;1673515619671588865;"Senator Marco Rubio says David Grusch is not the only UFO whistleblower to come forward, as others currently in high level positions in U.S Government with direct, first-hand knowledge have as well.  #ufotwitter #ufo #uap https://t.co/FnbUDHXmV2";38;51;241;1026;en;1408270506894188545;1673515619671588865;UAPJames;https://twitter.com/UAPJames/status/1673515619671588865
Tue Jun 27 02:14:50 +0000 2023;1673515200107151360;"🔥BOMBSHELL FROM @NewsNation   Senator Marco Rubio has received first-hand accounts from high-level government officials who have seen first-hand crashed UFOs in government possession.  David Grusch is not the only whistleblower.  #ufotwitter #uaptwitter #ufos #uaps #AARO https://t.co/M0IvSKnXfu";162;171;589;1964;en;1280454331410440192;1673515200107151360;StandForBetter;https://twitter.com/StandForBetter/status/1673515200107151360
Tue Jun 27 01:32:52 +0000 2023;1673504637373272064;"Great to see @marcorubio is apparently about to confirm what we know to be case - that multiple whistleblowers, including from high levels of Govt, have backed David Grusch's allegations.";7;25;117;755;en;2346524875;1673504637373272064;rosscoulthart;https://twitter.com/rosscoulthart/status/1673504637373272064
Tue Jun 27 00:45:39 +0000 2023;1673492753840508929;"♥️♥️♥️  The pseudo-skeptics are running out of reasons to not believe David Grusch. What a shame.  #ufotwitter #uaptwitter #ufos #ufo #uap #grusch";0;23;20;213;en;1350189436819017728;1673492753840508929;TheUfoJoe;https://twitter.com/TheUfoJoe/status/1673492753840508929
Tue Jun 27 00:40:58 +0000 2023;1673491577313058816;"Major development in UFO whistleblower story coming up at 10pmET on @NewsNation -- @JoeKhalilTV just finished interview with Senator Marco Rubio – he says David Grusch is not the only whistleblower – others in “high positions in our government” have come forward. More at 10.";57;68;291;1492;en;566445645;1673491577313058816;BrianEntin;https://twitter.com/BrianEntin/status/1673491577313058816
Mon Jun 26 14:05:42 +0000 2023;1673331708299550720;"My Dad Was A Famous Alien Abductee. I Thought He Was A Joke — Now I'm Not So Sure.  "I was not at his side while he lay on his deathbed, by choice. I chose not to hear his last words, and that’s hard for me to accept."  #ufo #uap #aliens #davidGrusch https://t.co/nWckBItoNc";4;11;14;53;en;1434319296734240770;1673331708299550720;MetaStudioLogic;https://twitter.com/MetaStudioLogic/status/1673331708299550720
Mon Jun 26 14:04:02 +0000 2023;1673331286180524032;"If David Grusch was someone who was easily manipulated and gullible, he never would have been given title 50 security clearances. This should be obvious. Autism is a very broad spectrum, from individuals who need help with every day tasks, through to genius IQ billionaires.";5;37;24;325;en;1452277943602925569;1673331286180524032;littleblueorb;https://twitter.com/littleblueorb/status/1673331286180524032
Sun Jun 25 23:55:50 +0000 2023;1673117829015523331;"Jeremy Corbell discusses the Five Eyes UFO reverse engineering program, the 2024 Intelligence Authorization Act, and David Grusch.  The Unexplained with Howard Hughes :  https://t.co/i5EC8pyXe4  #ufotwitter #ufo #uap https://t.co/rq8IFTo27U";15;34;131;553;en;1408270506894188545;1673117829015523331;UAPJames;https://twitter.com/UAPJames/status/1673117829015523331
Sun Jun 25 23:20:17 +0000 2023;1673108885140545537;"A teaser from the long Q&amp A with David Grusch recorded by @Coulthart_Zabel @BryceZabel @jaredszabel. More on what's coming in the latest edition of NEED TO KNOW https://t.co/CAFKI55T2D";10;61;187;941;en;2346524875;1673108885140545537;rosscoulthart;https://twitter.com/rosscoulthart/status/1673108885140545537
Sun Jun 25 22:20:05 +0000 2023;1673093732910899202;"Are people actually equating David Grusch's alleged autism with him being an unreliable or even mentally defective witness? Seriously? That's a new low for the debooonkers. "He's r******d! Don't listen to him!" is their strategy now? Come on!";2;48;5;115;en;1288259410230476801;1673093732910899202;robwatsonauthor;https://twitter.com/robwatsonauthor/status/1673093732910899202
